usertype,zip_code_start,borough_start,neighborhood_start,zip_code_end,borough_end,neighborhood_end,start_day,stop_day,day_mean_temperature,day_mean_wind_speed,day_total_precipitation,trip_minutes,trip_count
Customer,10020,Manhattan,Chelsea and Clinton,11211,Brooklyn,Greenpoint,18/06/2019,18/06/2019,83.4,5.6,0,40,1
Customer,10021,Manhattan,Upper East Side,10024,Manhattan,Upper West Side,31/12/2020,31/12/2020,46.5,3,0.19,10,1
Subscriber,10075,Manhattan,Upper East Side,10016,Manhattan,Gramercy Park and Murray Hill,18/11/2020,18/11/2020,50.9,3.6,0,20,10
Customer,11206,Brooklyn,Bushwick and Williamsburg,10007,Manhattan,Lower Manhattan,15/10/2020,15/10/2020,58.2,3.5,0,30,1
Subscriber,10028,Manhattan,Upper East Side,10075,Manhattan,Upper East Side,29/12/2020,29/12/2020,39.3,6.8,0.33,0,5
Subscriber,11206,Brooklyn,Bushwick and Williamsburg,11206,Brooklyn,Bushwick and Williamsburg,21/09/2020,21/09/2020,65.8,7.4,0,0,32
Subscriber,10028,Manhattan,Upper East Side,10028,Manhattan,Upper East Side,20/09/2020,20/09/2020,73.9,6.3,0,0,28
Subscriber,10069,Manhattan,West Side,10016,Manhattan,Gramercy Park and Murray Hill,13/12/2020,13/12/2020,61.8,2,0,20,1
Subscriber,10028,Manhattan,Upper East Side,10103,Manhattan,Chelsea and Clinton,04/11/2020,04/11/2020,62.9,2.3,0,20,3
Subscriber,11221,Brooklyn,Bushwick and Williamsburg,10010,Manhattan,Gramercy Park and Murray Hill,06/10/2020,06/10/2020,61.2,1.5,0,40,1
Subscriber,10028,Manhattan,Upper East Side,10017,Manhattan,Gramercy Park and Murray Hill,18/11/2020,18/11/2020,50.9,3.6,0,20,20
Subscriber,11221,Brooklyn,Bushwick and Williamsburg,11221,Brooklyn,Bushwick and Williamsburg,11/11/2020,11/11/2020,52.7,6,0.69,20,1
Subscriber,10069,Manhattan,West Side,10007,Manhattan,Lower Manhattan,20/10/2020,20/10/2020,56.2,5.7,0,30,2
Customer,11233,Brooklyn,Central Brooklyn,11206,Brooklyn,Bushwick and Williamsburg,11/10/2020,11/10/2020,59.3,2.8,0,40,1
Subscriber,11101,Queens,Northwest Queens,10024,Manhattan,Upper West Side,18/09/2020,18/09/2020,76.3,2.4,0,40,1
Customer,11221,Brooklyn,Bushwick and Williamsburg,11221,Brooklyn,Bushwick and Williamsburg,18/10/2020,18/10/2020,43.5,5,0,20,2
Customer,10021,Manhattan,Upper East Side,10022,Manhattan,Gramercy Park and Murray Hill,28/09/2020,28/09/2020,70.1,2.3,0,10,2
Subscriber,10020,Manhattan,Chelsea and Clinton,10020,Manhattan,Chelsea and Clinton,25/06/2019,25/06/2019,75.4,5,0,0,4
Customer,10028,Manhattan,Upper East Side,10065,Manhattan,Upper East Side,29/09/2020,29/09/2020,75.6,2.7,0,40,4
Subscriber,11101,Queens,Northwest Queens,11101,Queens,Northwest Queens,28/08/2020,28/08/2020,72.7,2.5,0,50,1
Subscriber,11222,Brooklyn,Greenpoint,10011,Manhattan,Chelsea and Clinton,16/10/2020,16/10/2020,58.5,4.9,0,40,2
Subscriber,10075,Manhattan,Upper East Side,10065,Manhattan,Upper East Side,08/10/2020,08/10/2020,63.8,2.9,0,10,10
Customer,10021,Manhattan,Upper East Side,10028,Manhattan,Upper East Side,27/10/2020,27/10/2020,51.9,3.5,0,20,1
Subscriber,10028,Manhattan,Upper East Side,10024,Manhattan,Upper West Side,20/11/2020,20/11/2020,58.1,5.5,1.25,10,8
Subscriber,11206,Brooklyn,Bushwick and Williamsburg,11211,Brooklyn,Greenpoint,21/11/2020,21/11/2020,46.4,4.9,0,30,2
Subscriber,10021,Manhattan,Upper East Side,10018,Manhattan,Chelsea and Clinton,23/12/2020,23/12/2020,56.4,3,0.19,20,2
Subscriber,10075,Manhattan,Upper East Side,10022,Manhattan,Gramercy Park and Murray Hill,25/11/2020,25/11/2020,42.5,2.3,0,10,9
Customer,10028,Manhattan,Upper East Side,10065,Manhattan,Upper East Side,10/10/2020,10/10/2020,58.9,2.6,0.89,10,3
Customer,10021,Manhattan,Upper East Side,10022,Manhattan,Gramercy Park and Murray Hill,03/11/2020,03/11/2020,60.6,1.6,0,10,1
Subscriber,11101,Queens,Northwest Queens,10011,Manhattan,Chelsea and Clinton,28/08/2020,28/08/2020,72.7,2.5,0,20,1
Customer,11101,Queens,Northwest Queens,11211,Brooklyn,Greenpoint,31/08/2020,31/08/2020,81.7,3.8,0.13,20,1
Customer,10028,Manhattan,Upper East Side,10023,Manhattan,Upper West Side,23/10/2020,23/10/2020,58.8,5,0,20,4
Subscriber,10028,Manhattan,Upper East Side,10128,Manhattan,Upper East Side,23/12/2020,23/12/2020,56.4,3,0.19,0,1
Subscriber,10069,Manhattan,West Side,10010,Manhattan,Gramercy Park and Murray Hill,29/10/2020,29/10/2020,67.2,5.7,1.44,30,1
Subscriber,10075,Manhattan,Upper East Side,10003,Manhattan,Lower East Side,27/09/2020,27/09/2020,63.5,4.8,0,30,4
Subscriber,10021,Manhattan,Upper East Side,10016,Manhattan,Gramercy Park and Murray Hill,09/12/2020,09/12/2020,45.8,2.7,0,30,2
Subscriber,11206,Brooklyn,Bushwick and Williamsburg,11205,Brooklyn,Northwest Brooklyn,27/10/2020,27/10/2020,51.9,3.5,0,20,2
Subscriber,10020,Manhattan,Chelsea and Clinton,10019,Manhattan,Chelsea and Clinton,28/01/2019,28/01/2019,17.8,6.5,0,10,10
Subscriber,10028,Manhattan,Upper East Side,10019,Manhattan,Chelsea and Clinton,16/10/2020,16/10/2020,58.5,4.9,0,40,1
Subscriber,10020,Manhattan,Chelsea and Clinton,10019,Manhattan,Chelsea and Clinton,02/01/2019,02/01/2019,28.5,9.8,0.02,0,4
Customer,10028,Manhattan,Upper East Side,10023,Manhattan,Upper West Side,26/11/2020,26/11/2020,49,2.5,0,10,3
Subscriber,10028,Manhattan,Upper East Side,10021,Manhattan,Upper East Side,15/09/2020,15/09/2020,72,2.1,0,20,3
Subscriber,11206,Brooklyn,Bushwick and Williamsburg,10001,Manhattan,Chelsea and Clinton,02/09/2020,02/09/2020,81.1,1.8,0,40,2
Subscriber,10075,Manhattan,Upper East Side,10022,Manhattan,Gramercy Park and Murray Hill,18/10/2020,18/10/2020,43.5,5,0,20,2
Subscriber,11101,Queens,Northwest Queens,11222,Brooklyn,Greenpoint,29/12/2020,29/12/2020,39.3,6.8,0.33,0,1
Customer,10028,Manhattan,Upper East Side,10028,Manhattan,Upper East Side,19/10/2020,19/10/2020,42.9,2.2,0,30,3
Subscriber,11233,Brooklyn,Central Brooklyn,11205,Brooklyn,Northwest Brooklyn,06/10/2020,06/10/2020,61.2,1.5,0,20,1
Subscriber,11222,Brooklyn,Greenpoint,11206,Brooklyn,Bushwick and Williamsburg,29/10/2020,29/10/2020,67.2,5.7,1.44,10,5
Customer,10028,Manhattan,Upper East Side,10021,Manhattan,Upper East Side,16/09/2020,16/09/2020,75.8,1.5,0,40,1
Subscriber,11206,Brooklyn,Bushwick and Williamsburg,11217,Brooklyn,Northwest Brooklyn,07/09/2020,07/09/2020,78.4,3.4,0,20,2
Subscriber,11222,Brooklyn,Greenpoint,11201,Brooklyn,Northwest Brooklyn,11/11/2020,11/11/2020,52.7,6,0.69,30,4
Subscriber,10020,Manhattan,Chelsea and Clinton,10001,Manhattan,Chelsea and Clinton,17/05/2019,17/05/2019,61.6,5.3,1.51,10,5
Customer,11222,Brooklyn,Greenpoint,11211,Brooklyn,Greenpoint,13/12/2020,13/12/2020,61.8,2,0,30,2
Customer,11222,Brooklyn,Greenpoint,11211,Brooklyn,Greenpoint,10/11/2020,10/11/2020,55,6.7,0,0,1
Customer,10021,Manhattan,Upper East Side,10021,Manhattan,Upper East Side,10/10/2020,10/10/2020,58.9,2.6,0.89,10,2
Subscriber,10028,Manhattan,Upper East Side,10065,Manhattan,Upper East Side,19/09/2020,19/09/2020,74.7,1.8,0,50,2
Subscriber,11221,Brooklyn,Bushwick and Williamsburg,11201,Brooklyn,Northwest Brooklyn,15/12/2020,15/12/2020,61.8,8.6,0.42,20,3
Subscriber,10021,Manhattan,Upper East Side,10023,Manhattan,Upper West Side,23/09/2020,23/09/2020,68.4,3.3,0,30,2
Subscriber,10021,Manhattan,Upper East Side,10016,Manhattan,Gramercy Park and Murray Hill,01/10/2020,01/10/2020,59.8,7.6,0.04,20,2
Customer,10021,Manhattan,Upper East Side,10024,Manhattan,Upper West Side,14/10/2020,14/10/2020,63.8,3.2,0,40,2
Subscriber,11101,Queens,Northwest Queens,10065,Manhattan,Upper East Side,30/08/2020,30/08/2020,79.1,3.3,0,20,2
Customer,10075,Manhattan,Upper East Side,10021,Manhattan,Upper East Side,17/09/2020,17/09/2020,77,1.3,0,10,2
Subscriber,11101,Queens,Northwest Queens,10010,Manhattan,Gramercy Park and Murray Hill,13/10/2020,13/10/2020,65.8,2.5,0.01,20,2
Customer,10028,Manhattan,Upper East Side,10028,Manhattan,Upper East Side,12/10/2020,12/10/2020,64.4,3.7,0,110,3
Customer,11101,Queens,Northwest Queens,11101,Queens,Northwest Queens,05/09/2020,05/09/2020,74,4.4,0,70,1
Customer,11101,Queens,Northwest Queens,11101,Queens,Northwest Queens,21/10/2020,21/10/2020,65,2.8,0,70,1
Customer,11101,Queens,Northwest Queens,11101,Queens,Northwest Queens,17/10/2020,17/10/2020,51.6,5,0,30,3
Subscriber,10021,Manhattan,Upper East Side,11101,Queens,Northwest Queens,09/12/2020,09/12/2020,45.8,2.7,0,20,1
Subscriber,11101,Queens,Northwest Queens,10023,Manhattan,Upper West Side,19/12/2020,19/12/2020,38.2,7.4,0,30,1
Customer,11221,Brooklyn,Bushwick and Williamsburg,11211,Brooklyn,Greenpoint,04/10/2020,04/10/2020,56.5,9.2,0.02,20,2
Subscriber,10021,Manhattan,Upper East Side,10011,Manhattan,Chelsea and Clinton,27/09/2020,27/09/2020,63.5,4.8,0,30,1
Subscriber,11101,Queens,Northwest Queens,10001,Manhattan,Chelsea and Clinton,17/08/2020,17/08/2020,84.4,2.5,0,40,1
Subscriber,10020,Manhattan,Chelsea and Clinton,10036,Manhattan,Chelsea and Clinton,24/04/2019,24/04/2019,50.5,8.1,0,0,1
Customer,10075,Manhattan,Upper East Side,10075,Manhattan,Upper East Side,19/12/2020,19/12/2020,38.2,7.4,0,10,1
Subscriber,10028,Manhattan,Upper East Side,10167,Manhattan,Gramercy Park and Murray Hill,22/12/2020,22/12/2020,57.2,4.9,0,10,2
Subscriber,11222,Brooklyn,Greenpoint,10003,Manhattan,Lower East Side,06/11/2020,06/11/2020,69.4,3.7,0.01,20,1
Subscriber,10020,Manhattan,Chelsea and Clinton,10016,Manhattan,Gramercy Park and Murray Hill,13/05/2019,13/05/2019,68.5,5,0,10,6
Subscriber,10028,Manhattan,Upper East Side,10065,Manhattan,Upper East Side,14/09/2020,14/09/2020,66.4,6.3,0.04,20,2
Subscriber,11101,Queens,Northwest Queens,10019,Manhattan,Chelsea and Clinton,19/08/2020,19/08/2020,80,4,0,30,2
Subscriber,11101,Queens,Northwest Queens,11201,Brooklyn,Northwest Brooklyn,17/10/2020,17/10/2020,51.6,5,0,30,2
Subscriber,11101,Queens,Northwest Queens,10018,Manhattan,Chelsea and Clinton,30/09/2020,30/09/2020,73.5,5.3,1.33,30,1
Customer,10020,Manhattan,Chelsea and Clinton,10018,Manhattan,Chelsea and Clinton,30/05/2019,30/05/2019,63.3,1.6,0,10,1
Subscriber,11221,Brooklyn,Bushwick and Williamsburg,11221,Brooklyn,Bushwick and Williamsburg,12/09/2020,12/09/2020,74,2.3,0,0,2
Subscriber,10028,Manhattan,Upper East Side,10017,Manhattan,Gramercy Park and Murray Hill,12/12/2020,12/12/2020,59.6,2.7,0,180,1
Subscriber,10021,Manhattan,Upper East Side,10012,Manhattan,Greenwich Village and Soho,14/10/2020,14/10/2020,63.8,3.2,0,20,3
Subscriber,10020,Manhattan,Chelsea and Clinton,10016,Manhattan,Gramercy Park and Murray Hill,30/01/2019,30/01/2019,21.2,3.1,0,20,1
Subscriber,10075,Manhattan,Upper East Side,10010,Manhattan,Gramercy Park and Murray Hill,27/09/2020,27/09/2020,63.5,4.8,0,20,2
Subscriber,10020,Manhattan,Chelsea and Clinton,10016,Manhattan,Gramercy Park and Murray Hill,29/05/2019,29/05/2019,56.3,4.8,0,20,1
Customer,10028,Manhattan,Upper East Side,10013,Manhattan,Greenwich Village and Soho,01/11/2020,01/11/2020,57.9,3.9,0,40,1
Customer,10028,Manhattan,Upper East Side,10028,Manhattan,Upper East Side,13/12/2020,13/12/2020,61.8,2,0,100,3
Subscriber,10075,Manhattan,Upper East Side,10023,Manhattan,Upper West Side,31/10/2020,31/10/2020,49.1,3,0,20,3
Customer,10028,Manhattan,Upper East Side,10023,Manhattan,Upper West Side,17/11/2020,17/11/2020,47.5,6.4,0,30,1
Subscriber,10020,Manhattan,Chelsea and Clinton,10003,Manhattan,Lower East Side,23/05/2019,23/05/2019,62.2,3.1,0.02,10,1
Subscriber,11222,Brooklyn,Greenpoint,11206,Brooklyn,Bushwick and Williamsburg,13/10/2020,13/10/2020,65.8,2.5,0.01,30,1
Subscriber,10020,Manhattan,Chelsea and Clinton,10003,Manhattan,Lower East Side,22/05/2019,22/05/2019,62.7,2.5,0.22,40,1
Customer,11206,Brooklyn,Bushwick and Williamsburg,11205,Brooklyn,Northwest Brooklyn,26/09/2020,26/09/2020,66.5,5.2,0,20,1
Subscriber,11101,Queens,Northwest Queens,10003,Manhattan,Lower East Side,05/10/2020,05/10/2020,57.7,6.6,0,60,2
Subscriber,10075,Manhattan,Upper East Side,10010,Manhattan,Gramercy Park and Murray Hill,24/09/2020,24/09/2020,69.7,3,0,20,3
Subscriber,10128,Manhattan,Upper East Side,10036,Manhattan,Chelsea and Clinton,13/11/2020,13/11/2020,55.4,9.4,0.01,30,1
Subscriber,10069,Manhattan,West Side,10019,Manhattan,Chelsea and Clinton,07/11/2020,07/11/2020,64.9,3.6,0,0,1
Subscriber,11101,Queens,Northwest Queens,10065,Manhattan,Upper East Side,27/08/2020,27/08/2020,73.8,2.6,0,20,1
Subscriber,10021,Manhattan,Upper East Side,10007,Manhattan,Lower Manhattan,14/09/2020,14/09/2020,66.4,6.3,0.04,50,1
Customer,11222,Brooklyn,Greenpoint,10002,Manhattan,Lower East Side,14/08/2020,14/08/2020,77.1,2.2,0,30,2
Customer,10021,Manhattan,Upper East Side,10018,Manhattan,Chelsea and Clinton,11/11/2020,11/11/2020,52.7,6,0.69,20,1
Subscriber,11101,Queens,Northwest Queens,10003,Manhattan,Lower East Side,06/10/2020,06/10/2020,61.2,1.5,0,30,1
Subscriber,10021,Manhattan,Upper East Side,10009,Manhattan,Lower East Side,16/09/2020,16/09/2020,75.8,1.5,0,30,1
Subscriber,11221,Brooklyn,Bushwick and Williamsburg,11205,Brooklyn,Northwest Brooklyn,24/11/2020,24/11/2020,38.2,3.8,0,10,2
Subscriber,11233,Brooklyn,Central Brooklyn,10012,Manhattan,Greenwich Village and Soho,04/09/2020,04/09/2020,80.6,5,0,50,1
Subscriber,10028,Manhattan,Upper East Side,10065,Manhattan,Upper East Side,21/11/2020,21/11/2020,46.4,4.9,0,30,1
Customer,10028,Manhattan,Upper East Side,10024,Manhattan,Upper West Side,18/10/2020,18/10/2020,43.5,5,0,50,2
Subscriber,11206,Brooklyn,Bushwick and Williamsburg,11205,Brooklyn,Northwest Brooklyn,18/12/2020,18/12/2020,51.9,5.5,1.21,0,2
Subscriber,10028,Manhattan,Upper East Side,10018,Manhattan,Chelsea and Clinton,27/10/2020,27/10/2020,51.9,3.5,0,20,1
Subscriber,10020,Manhattan,Chelsea and Clinton,10019,Manhattan,Chelsea and Clinton,30/04/2019,30/04/2019,44.2,7.7,0.59,10,1
Customer,10021,Manhattan,Upper East Side,10019,Manhattan,Chelsea and Clinton,24/11/2020,24/11/2020,38.2,3.8,0,10,1
Subscriber,11101,Queens,Northwest Queens,10128,Manhattan,Upper East Side,18/12/2020,18/12/2020,51.9,5.5,1.21,20,1
Subscriber,11233,Brooklyn,Central Brooklyn,11233,Brooklyn,Central Brooklyn,18/09/2020,18/09/2020,76.3,2.4,0,0,2
Customer,10069,Manhattan,West Side,10069,Manhattan,West Side,26/10/2020,26/10/2020,51.8,3.9,0.03,50,1
Subscriber,11206,Brooklyn,Bushwick and Williamsburg,11222,Brooklyn,Greenpoint,23/11/2020,24/11/2020,39.8,5.6,0,10,1
Subscriber,10028,Manhattan,Upper East Side,10021,Manhattan,Upper East Side,27/10/2020,27/10/2020,51.9,3.5,0,10,36
Subscriber,11101,Queens,Northwest Queens,11101,Queens,Northwest Queens,04/11/2020,04/11/2020,62.9,2.3,0,10,81
Subscriber,11222,Brooklyn,Greenpoint,11101,Queens,Northwest Queens,31/10/2020,31/10/2020,49.1,3,0,10,24
Customer,11101,Queens,Northwest Queens,11101,Queens,Northwest Queens,05/08/2020,05/08/2020,79.3,2.6,0,50,1
Subscriber,10021,Manhattan,Upper East Side,10103,Manhattan,Chelsea and Clinton,19/11/2020,19/11/2020,59.5,5.4,0,10,4
Subscriber,11221,Brooklyn,Bushwick and Williamsburg,11216,Brooklyn,Central Brooklyn,03/09/2020,03/09/2020,82.6,1.8,0,10,5
Subscriber,11206,Brooklyn,Bushwick and Williamsburg,11222,Brooklyn,Greenpoint,08/09/2020,08/09/2020,84.2,3.8,0,40,2
Subscriber,10028,Manhattan,Upper East Side,10023,Manhattan,Upper West Side,22/09/2020,22/09/2020,66.8,6.4,0,20,16
Customer,10021,Manhattan,Upper East Side,10023,Manhattan,Upper West Side,04/10/2020,04/10/2020,56.5,9.2,0.02,10,3
Subscriber,11233,Brooklyn,Central Brooklyn,11216,Brooklyn,Central Brooklyn,03/12/2020,03/12/2020,50.9,6.2,0.1,10,3
Subscriber,11222,Brooklyn,Greenpoint,11221,Brooklyn,Bushwick and Williamsburg,11/10/2020,11/10/2020,59.3,2.8,0,30,3
Subscriber,11206,Brooklyn,Bushwick and Williamsburg,11211,Brooklyn,Greenpoint,27/08/2020,27/08/2020,73.8,2.6,0,20,2
Subscriber,10075,Manhattan,Upper East Side,10016,Manhattan,Gramercy Park and Murray Hill,26/10/2020,26/10/2020,51.8,3.9,0.03,30,1
Customer,10028,Manhattan,Upper East Side,10028,Manhattan,Upper East Side,26/09/2020,26/09/2020,66.5,5.2,0,50,4
Customer,10021,Manhattan,Upper East Side,11101,Queens,Northwest Queens,20/10/2020,20/10/2020,56.2,5.7,0,20,1
Subscriber,11222,Brooklyn,Greenpoint,11206,Brooklyn,Bushwick and Williamsburg,01/11/2020,01/11/2020,57.9,3.9,0,20,4
Subscriber,10028,Manhattan,Upper East Side,10018,Manhattan,Chelsea and Clinton,14/10/2020,14/10/2020,63.8,3.2,0,20,3
Subscriber,10021,Manhattan,Upper East Side,10103,Manhattan,Chelsea and Clinton,01/12/2020,01/12/2020,46.5,5.9,0,10,1
Subscriber,10028,Manhattan,Upper East Side,10028,Manhattan,Upper East Side,17/11/2020,17/11/2020,47.5,6.4,0,0,49
Customer,10021,Manhattan,Upper East Side,10103,Manhattan,Chelsea and Clinton,07/11/2020,07/11/2020,64.9,3.6,0,20,2
Subscriber,10021,Manhattan,Upper East Side,10075,Manhattan,Upper East Side,18/11/2020,18/11/2020,50.9,3.6,0,10,4
Customer,10075,Manhattan,Upper East Side,10028,Manhattan,Upper East Side,26/09/2020,26/09/2020,66.5,5.2,0,10,4
Customer,10069,Manhattan,West Side,10010,Manhattan,Gramercy Park and Murray Hill,17/10/2020,17/10/2020,51.6,5,0,110,3
Customer,11222,Brooklyn,Greenpoint,10282,Manhattan,Tribeca,26/12/2020,26/12/2020,54.5,5.9,0.01,70,1
Subscriber,11222,Brooklyn,Greenpoint,11206,Brooklyn,Bushwick and Williamsburg,20/08/2020,20/08/2020,80.5,4.2,0,20,1
Customer,11221,Brooklyn,Bushwick and Williamsburg,11211,Brooklyn,Greenpoint,22/11/2020,22/11/2020,51.2,5.1,0.03,10,1
Subscriber,11206,Brooklyn,Bushwick and Williamsburg,11221,Brooklyn,Bushwick and Williamsburg,29/09/2020,29/09/2020,75.6,2.7,0,0,3
Subscriber,10069,Manhattan,West Side,10282,Manhattan,Tribeca,05/11/2020,05/11/2020,62.8,1.9,0,30,4
Subscriber,11222,Brooklyn,Greenpoint,11206,Brooklyn,Bushwick and Williamsburg,18/09/2020,18/09/2020,76.3,2.4,0,20,3
Customer,11206,Brooklyn,Bushwick and Williamsburg,10002,Manhattan,Lower East Side,16/09/2020,16/09/2020,75.8,1.5,0,50,3
Subscriber,10021,Manhattan,Upper East Side,10065,Manhattan,Upper East Side,04/10/2020,04/10/2020,56.5,9.2,0.02,10,15
Subscriber,11101,Queens,Northwest Queens,10065,Manhattan,Upper East Side,02/10/2020,02/10/2020,52.7,9.9,0.14,10,1
Subscriber,11221,Brooklyn,Bushwick and Williamsburg,11205,Brooklyn,Northwest Brooklyn,07/10/2020,07/10/2020,64.9,2.5,0,20,3
Subscriber,10021,Manhattan,Upper East Side,10016,Manhattan,Gramercy Park and Murray Hill,26/10/2020,26/10/2020,51.8,3.9,0.03,20,10
Subscriber,10075,Manhattan,Upper East Side,10016,Manhattan,Gramercy Park and Murray Hill,08/10/2020,08/10/2020,63.8,2.9,0,20,3
Subscriber,10021,Manhattan,Upper East Side,10038,Manhattan,Lower Manhattan,04/12/2020,04/12/2020,46.4,4.5,0,40,1
Subscriber,10021,Manhattan,Upper East Side,10022,Manhattan,Gramercy Park and Murray Hill,04/12/2020,04/12/2020,46.4,4.5,0,10,17
Customer,10028,Manhattan,Upper East Side,10022,Manhattan,Gramercy Park and Murray Hill,18/09/2020,18/09/2020,76.3,2.4,0,20,11
Customer,10028,Manhattan,Upper East Side,10024,Manhattan,Upper West Side,12/10/2020,12/10/2020,64.4,3.7,0,30,3
Subscriber,10028,Manhattan,Upper East Side,10007,Manhattan,Lower Manhattan,14/10/2020,14/10/2020,63.8,3.2,0,30,1
Subscriber,11206,Brooklyn,Bushwick and Williamsburg,11238,Brooklyn,Central Brooklyn,22/09/2020,22/09/2020,66.8,6.4,0,20,1
Subscriber,10021,Manhattan,Upper East Side,10103,Manhattan,Chelsea and Clinton,28/09/2020,28/09/2020,70.1,2.3,0,40,1
Subscriber,11101,Queens,Northwest Queens,11222,Brooklyn,Greenpoint,26/12/2020,26/12/2020,54.5,5.9,0.01,0,1
Subscriber,10021,Manhattan,Upper East Side,10002,Manhattan,Lower East Side,22/10/2020,22/10/2020,65.4,4.1,0,30,4
Subscriber,10021,Manhattan,Upper East Side,10019,Manhattan,Chelsea and Clinton,12/09/2020,12/09/2020,74,2.3,0,10,4
Customer,11206,Brooklyn,Bushwick and Williamsburg,11211,Brooklyn,Greenpoint,13/09/2020,13/09/2020,72,5.2,0.29,20,1
Subscriber,10069,Manhattan,West Side,10023,Manhattan,Upper West Side,03/12/2020,03/12/2020,50.9,6.2,0.1,0,1
Subscriber,10028,Manhattan,Upper East Side,10023,Manhattan,Upper West Side,05/12/2020,05/12/2020,45.7,2,0,60,1
Subscriber,10128,Manhattan,Upper East Side,10065,Manhattan,Upper East Side,14/11/2020,14/11/2020,46.4,8,0,20,1
Subscriber,10021,Manhattan,Upper East Side,10017,Manhattan,Gramercy Park and Murray Hill,29/09/2020,29/09/2020,75.6,2.7,0,10,2
Subscriber,10021,Manhattan,Upper East Side,10016,Manhattan,Gramercy Park and Murray Hill,31/12/2020,01/01/2021,46.5,3,0.19,20,1
Customer,10021,Manhattan,Upper East Side,10167,Manhattan,Gramercy Park and Murray Hill,30/11/2020,30/11/2020,39.4,6,0,20,1
Subscriber,10020,Manhattan,Chelsea and Clinton,10014,Manhattan,Greenwich Village and Soho,17/01/2019,17/01/2019,37.8,999.9,0,20,1
Customer,11222,Brooklyn,Greenpoint,10002,Manhattan,Lower East Side,14/08/2020,14/08/2020,77.1,2.2,0,40,2
Subscriber,10075,Manhattan,Upper East Side,10019,Manhattan,Chelsea and Clinton,09/12/2020,09/12/2020,45.8,2.7,0,20,3
Subscriber,11206,Brooklyn,Bushwick and Williamsburg,10011,Manhattan,Chelsea and Clinton,12/11/2020,12/11/2020,55.4,3.6,0.43,30,1
Subscriber,10075,Manhattan,Upper East Side,10023,Manhattan,Upper West Side,06/10/2020,06/10/2020,61.2,1.5,0,30,2
Customer,10021,Manhattan,Upper East Side,10023,Manhattan,Upper West Side,31/10/2020,31/10/2020,49.1,3,0,40,2
Customer,11222,Brooklyn,Greenpoint,11205,Brooklyn,Northwest Brooklyn,19/09/2020,19/09/2020,74.7,1.8,0,30,4
Customer,10021,Manhattan,Upper East Side,10028,Manhattan,Upper East Side,29/10/2020,29/10/2020,67.2,5.7,1.44,10,2
Subscriber,10020,Manhattan,Chelsea and Clinton,10019,Manhattan,Chelsea and Clinton,14/06/2019,14/06/2019,69,3.7,1.14,60,1
Customer,11101,Queens,Northwest Queens,10023,Manhattan,Upper West Side,14/12/2020,14/12/2020,56.8,4.6,0,30,2
Subscriber,10028,Manhattan,Upper East Side,10069,Manhattan,West Side,21/11/2020,21/11/2020,46.4,4.9,0,20,1
Subscriber,10028,Manhattan,Upper East Side,10128,Manhattan,Upper East Side,16/12/2020,16/12/2020,50.6,5.9,0.09,10,1
Customer,10128,Manhattan,Upper East Side,10023,Manhattan,Upper West Side,09/10/2020,09/10/2020,66.6,3,0,20,2
Subscriber,11221,Brooklyn,Bushwick and Williamsburg,10007,Manhattan,Lower Manhattan,03/11/2020,03/11/2020,60.6,1.6,0,30,1
Subscriber,11206,Brooklyn,Bushwick and Williamsburg,11222,Brooklyn,Greenpoint,28/11/2020,28/11/2020,56.3,999.9,0,20,1
